arm,development_row_id,evaluation_fold
filter_10fold,25377,1
filter_10fold,25379,4
filter_10fold,25380,1
filter_10fold,25381,2
filter_10fold,25382,5
filter_10fold,25383,4
filter_10fold,25384,4
filter_10fold,25385,1
filter_10fold,25386,2
filter_10fold,25387,5
filter_10fold,25388,1
filter_10fold,25389,3
filter_10fold,25390,2
filter_10fold,25391,3
filter_10fold,25392,2
filter_10fold,25393,1
filter_10fold,25394,2
filter_10fold,25395,3
filter_10fold,25396,3
filter_10fold,25397,4
filter_10fold,25398,4
filter_10fold,25399,3
filter_10fold,25400,5
filter_10fold,25401,5
filter_10fold,25402,4
filter_10fold,25403,1
filter_10fold,25404,1
filter_10fold,25405,1
filter_10fold,25406,1
filter_10fold,25407,1
filter_10fold,25408,4
filter_10fold,25409,1
filter_10fold,25410,2
filter_10fold,25411,1
filter_10fold,25412,2
filter_10fold,25413,3
filter_10fold,25414,4
filter_10fold,25415,1
filter_10fold,25416,2
filter_10fold,25417,3
filter_10fold,25418,2
filter_10fold,25419,2
filter_10fold,25420,4
filter_10fold,25421,1
filter_10fold,25422,2
filter_10fold,25423,5
filter_10fold,25424,2
filter_10fold,25425,1
filter_10fold,25426,5
filter_10fold,25427,4
filter_10fold,25428,1
filter_10fold,25429,3
filter_10fold,25430,2
filter_10fold,25431,5
filter_10fold,25432,2
filter_10fold,25433,5
filter_10fold,25434,5
filter_10fold,25435,3
filter_10fold,25437,2
filter_10fold,25438,1
filter_10fold,25439,2
filter_10fold,25440,2
filter_10fold,25441,1
filter_10fold,25442,2
filter_10fold,25443,2
filter_10fold,25444,5
filter_10fold,25445,2
filter_10fold,25446,3
filter_10fold,25447,5
filter_10fold,25448,4
filter_10fold,25449,3
filter_10fold,25450,2
filter_10fold,25451,4
filter_10fold,25452,4
filter_10fold,25453,2
filter_10fold,25454,2
filter_10fold,25455,2
filter_10fold,25456,1
filter_10fold,25457,4
filter_10fold,25458,5
filter_10fold,25459,2
filter_10fold,25460,5
filter_10fold,25461,1
filter_10fold,25462,3
filter_10fold,25463,5
filter_10fold,25464,4
filter_10fold,25465,5
filter_10fold,25466,3
filter_10fold,25467,3
filter_10fold,25469,5
filter_10fold,25470,4
filter_10fold,25472,4
filter_10fold,25473,1
filter_10fold,25474,2
filter_10fold,25475,4
filter_10fold,25476,1
filter_10fold,25477,4
filter_10fold,25478,4
filter_10fold,25479,2
filter_10fold,25480,2
filter_10fold,25481,1
filter_10fold,25482,3
filter_10fold,25483,2
filter_10fold,25484,3
filter_10fold,25485,2
filter_10fold,25486,3
filter_10fold,25487,3
filter_10fold,25488,3
filter_10fold,25489,2
filter_10fold,25490,3
filter_10fold,25491,5
filter_10fold,25492,2
filter_10fold,25493,4
filter_10fold,25494,1
filter_10fold,25495,5
filter_10fold,25496,2
filter_10fold,25497,4
filter_10fold,25498,1
filter_10fold,25499,3
filter_10fold,25500,3
filter_10fold,25501,3
filter_10fold,25502,5
filter_10fold,25503,1
filter_10fold,25504,4
filter_10fold,25505,1
filter_10fold,25506,3
filter_10fold,25507,2
filter_10fold,25508,3
filter_10fold,25509,4
filter_10fold,25510,4
filter_10fold,25511,1
filter_10fold,25512,3
filter_10fold,25513,4
filter_10fold,25514,1
filter_10fold,25515,3
filter_10fold,25516,5
filter_10fold,25517,5
filter_10fold,25518,5
filter_10fold,25519,5
filter_10fold,25520,5
filter_10fold,25521,2
filter_10fold,25522,1
filter_10fold,25523,2
filter_10fold,25524,2
filter_10fold,25525,2
filter_10fold,25526,5
filter_10fold,25527,3
filter_10fold,25528,1
filter_10fold,25529,5
filter_10fold,25530,2
filter_10fold,25531,4
filter_10fold,25532,3
filter_10fold,25533,4
filter_10fold,25534,4
filter_10fold,25535,3
filter_10fold,25536,2
filter_10fold,25537,5
filter_10fold,25538,2
filter_10fold,25539,2
filter_10fold,25540,4
filter_10fold,25541,3
filter_10fold,25542,5
filter_10fold,25543,1
filter_10fold,25544,4
filter_10fold,25545,2
filter_10fold,25546,4
filter_10fold,25547,5
filter_10fold,25548,5
filter_10fold,25549,5
filter_10fold,25550,3
filter_10fold,25551,4
filter_10fold,25552,5
filter_10fold,25553,5
filter_10fold,25554,1
filter_10fold,25555,2
filter_10fold,25556,4
filter_10fold,25557,2
filter_10fold,25558,5
filter_10fold,25559,2
filter_10fold,25560,5
filter_10fold,25561,5
filter_10fold,25562,1
filter_10fold,25563,1
filter_10fold,25564,2
filter_10fold,25565,4
filter_10fold,25566,2
filter_10fold,25567,3
filter_10fold,25568,1
filter_10fold,25569,1
filter_10fold,25570,1
filter_10fold,25571,2
filter_10fold,25572,1
filter_10fold,25573,1
filter_10fold,25574,3
filter_10fold,25575,1
filter_10fold,25576,1
filter_10fold,25577,2
filter_10fold,25578,4
filter_10fold,25579,1
filter_10fold,25580,3
filter_10fold,25581,5
filter_10fold,25582,3
filter_10fold,25583,3
filter_10fold,25584,3
filter_10fold,25585,5
filter_10fold,25586,3
filter_10fold,25587,5
filter_10fold,25588,4
filter_10fold,25589,5
filter_10fold,25590,2
filter_10fold,25591,4
filter_10fold,25592,5
filter_10fold,25593,1
filter_10fold,25594,4
filter_10fold,25595,1
filter_10fold,25596,3
filter_10fold,25597,3
filter_10fold,25598,1
filter_10fold,25599,4
filter_10fold,25600,4
filter_10fold,25601,4
filter_10fold,25602,4
filter_10fold,25603,3
filter_10fold,25604,4
filter_10fold,25605,2
filter_10fold,25606,1
filter_10fold,25607,2
filter_10fold,25608,2
filter_10fold,25609,3
filter_10fold,25610,1
filter_10fold,25611,2
filter_10fold,25612,3
filter_10fold,25613,2
filter_10fold,25614,4
filter_10fold,25615,1
filter_10fold,25616,5
filter_10fold,25617,5
filter_10fold,25618,4
filter_10fold,25619,1
filter_10fold,25620,4
filter_10fold,25621,2
filter_10fold,25622,1
filter_10fold,25623,3
filter_10fold,25624,4
filter_10fold,25625,3
filter_10fold,25626,2
filter_10fold,25627,2
filter_10fold,25628,2
filter_10fold,25629,2
filter_10fold,25630,4
filter_10fold,25631,1
filter_10fold,25632,3
filter_10fold,25633,5
filter_10fold,25634,3
filter_10fold,25635,5
filter_10fold,25636,3
filter_10fold,25637,1
filter_10fold,25638,5
filter_10fold,25639,3
filter_10fold,25640,2
filter_10fold,25641,5
filter_10fold,25642,4
filter_10fold,25643,1
filter_10fold,25645,5
filter_10fold,25646,5
filter_10fold,25647,5
filter_10fold,25648,2
filter_10fold,25649,5
filter_10fold,25650,1
filter_10fold,25651,5
filter_10fold,25652,5
filter_10fold,25653,1
filter_10fold,25654,5
filter_10fold,25655,2
filter_10fold,25656,1
filter_10fold,25657,5
filter_10fold,25658,3
filter_10fold,25659,1
filter_10fold,25660,5
filter_10fold,25661,3
filter_10fold,25662,2
filter_10fold,25663,4
filter_10fold,25664,2
filter_10fold,25665,2
filter_10fold,25666,3
filter_10fold,25667,1
filter_10fold,25668,3
filter_10fold,25669,5
filter_10fold,25670,1
filter_10fold,25671,5
filter_10fold,25672,2
filter_10fold,25673,5
filter_10fold,25674,1
filter_10fold,25675,5
filter_10fold,25676,5
filter_10fold,25677,2
filter_10fold,25678,3
filter_10fold,25679,2
filter_10fold,25680,1
filter_10fold,25681,1
filter_10fold,25682,5
filter_10fold,25683,3
filter_10fold,25684,5
filter_10fold,25685,2
filter_10fold,25686,3
filter_10fold,25687,3
filter_10fold,25688,4
filter_10fold,25689,2
filter_10fold,25690,4
filter_10fold,25691,3
filter_10fold,25692,1
filter_10fold,25693,2
filter_10fold,25694,2
filter_10fold,25695,2
filter_10fold,25696,5
filter_10fold,25697,1
filter_10fold,25698,4
filter_10fold,25699,4
filter_10fold,25700,5
filter_10fold,25701,5
filter_10fold,25702,4
filter_10fold,25703,1
filter_10fold,25704,5
filter_10fold,25705,4
filter_10fold,25706,3
filter_10fold,25707,5
filter_10fold,25708,5
filter_10fold,25709,2
filter_10fold,25711,4
filter_10fold,25712,2
filter_10fold,25713,2
filter_10fold,25714,2
filter_10fold,25715,2
filter_10fold,25716,4
filter_10fold,25717,1
filter_10fold,25718,5
filter_10fold,25719,3
filter_10fold,25720,4
filter_10fold,25721,1
filter_10fold,25722,5
filter_10fold,25723,4
filter_10fold,25724,4
filter_10fold,25725,4
filter_10fold,25726,4
filter_10fold,25727,1
filter_10fold,25728,4
filter_10fold,25729,5
filter_10fold,25730,5
filter_10fold,25731,4
filter_10fold,25732,3
filter_10fold,25733,2
filter_10fold,25734,5
filter_10fold,25735,4
filter_10fold,25736,2
filter_10fold,25737,4
filter_10fold,25738,5
filter_10fold,25739,2
filter_10fold,25740,4
filter_10fold,25741,3
filter_10fold,25742,4
filter_10fold,25743,3
filter_10fold,25744,1
filter_10fold,25745,4
filter_10fold,25746,3
filter_10fold,25747,2
filter_10fold,25748,1
filter_10fold,25749,2
filter_10fold,25750,2
filter_10fold,25751,2
filter_10fold,25752,3
filter_10fold,25753,5
filter_10fold,25754,2
filter_10fold,25756,5
filter_10fold,25757,4
filter_10fold,25758,5
filter_10fold,25759,2
filter_10fold,25760,3
filter_10fold,25761,4
filter_10fold,25762,2
filter_10fold,25763,5
filter_10fold,25764,1
filter_10fold,25765,3
filter_10fold,25766,1
filter_10fold,25767,5
filter_10fold,25768,1
filter_10fold,25769,3
filter_10fold,25770,2
filter_10fold,25771,5
filter_10fold,25772,5
filter_10fold,25773,3
filter_10fold,25774,4
filter_10fold,25775,1
filter_10fold,25776,2
filter_10fold,25777,5
filter_10fold,25778,5
filter_10fold,25779,2
filter_10fold,25780,2
filter_10fold,25781,2
filter_10fold,25782,1
filter_10fold,25783,4
filter_10fold,25784,4
filter_10fold,25785,4
filter_10fold,25786,4
filter_10fold,25787,1
filter_10fold,25788,3
filter_10fold,25790,2
filter_10fold,25791,4
filter_10fold,25792,3
filter_10fold,25793,4
filter_10fold,25794,5
filter_10fold,25795,5
filter_10fold,25796,5
filter_10fold,25797,3
filter_10fold,25798,2
filter_10fold,25799,5
filter_10fold,25800,3
filter_10fold,25801,5
filter_10fold,25802,5
filter_10fold,25803,2
filter_10fold,25804,3
filter_10fold,25805,3
filter_10fold,25806,3
filter_10fold,25807,1
filter_10fold,25808,3
filter_10fold,25809,5
filter_10fold,25810,1
filter_10fold,25811,2
filter_10fold,25812,2
filter_10fold,25813,1
filter_10fold,25814,2
filter_10fold,25815,2
filter_10fold,25816,5
filter_10fold,25817,3
filter_10fold,25818,3
filter_10fold,25819,2
filter_10fold,25820,3
filter_10fold,25821,5
filter_10fold,25822,3
filter_10fold,25823,1
filter_10fold,25824,1
filter_10fold,25825,5
filter_10fold,25826,5
filter_10fold,25827,3
filter_10fold,25828,2
filter_10fold,25829,4
filter_10fold,25830,2
filter_10fold,25831,4
filter_10fold,25832,4
filter_10fold,25833,1
filter_10fold,25834,1
filter_10fold,25835,2
filter_10fold,25836,1
filter_10fold,25837,4
filter_10fold,25838,1
filter_10fold,25839,5
filter_10fold,25840,1
filter_10fold,25841,4
filter_10fold,25842,5
filter_10fold,25843,3
filter_10fold,25844,1
filter_10fold,25845,4
filter_10fold,25846,5
filter_10fold,25847,2
filter_10fold,25848,1
filter_10fold,25849,4
filter_10fold,25850,3
filter_10fold,25851,1
filter_10fold,25852,3
filter_10fold,25853,1
filter_10fold,25854,5
filter_10fold,25855,4
filter_10fold,25856,4
filter_10fold,25857,2
filter_10fold,25858,2
filter_10fold,25859,4
filter_10fold,25860,1
filter_10fold,25861,2
filter_10fold,25862,1
filter_10fold,25863,5
filter_10fold,25864,1
filter_10fold,25865,4
filter_10fold,25866,3
filter_10fold,25867,4
filter_10fold,25868,3
filter_10fold,25869,3
filter_10fold,25870,4
filter_10fold,25871,3
filter_10fold,25873,3
filter_10fold,25874,5
filter_10fold,25875,4
filter_10fold,25876,4
filter_10fold,25877,2
filter_10fold,25878,5
filter_10fold,25879,5
filter_10fold,25880,4
filter_10fold,25881,2
filter_10fold,25882,3
filter_10fold,25883,4
filter_10fold,25884,1
filter_10fold,25885,2
filter_10fold,25886,1
filter_10fold,25887,4
filter_10fold,25888,5
filter_10fold,25889,5
filter_10fold,25890,5
filter_10fold,25891,4
filter_10fold,25892,1
filter_10fold,25893,5
filter_10fold,25894,2
filter_10fold,25895,4
filter_10fold,25896,3
filter_10fold,25897,3
filter_10fold,25898,4
filter_10fold,25899,3
filter_10fold,25900,3
filter_10fold,25901,3
filter_10fold,25902,4
filter_10fold,25903,3
filter_10fold,25904,5
filter_10fold,25905,3
filter_10fold,25906,4
filter_10fold,25907,2
filter_10fold,25908,3
filter_10fold,25909,4
filter_10fold,25910,2
filter_10fold,25911,2
filter_10fold,25912,4
filter_10fold,25913,2
filter_10fold,25914,4
filter_10fold,25915,1
filter_10fold,25916,1
filter_10fold,25917,5
filter_10fold,25918,1
filter_10fold,25919,2
filter_10fold,25920,5
filter_10fold,25921,5
filter_10fold,25922,2
filter_10fold,25923,4
filter_10fold,25924,5
filter_10fold,25925,4
filter_10fold,25926,3
filter_10fold,25927,2
filter_10fold,25928,1
filter_10fold,25929,3
filter_10fold,25930,5
filter_10fold,25931,1
filter_10fold,25932,5
filter_10fold,25933,2
filter_10fold,25934,3
filter_10fold,25935,3
filter_10fold,25936,3
filter_10fold,25937,5
filter_10fold,25938,5
filter_10fold,25939,5
filter_10fold,25940,5
filter_10fold,25941,2
filter_10fold,25942,5
filter_10fold,25943,3
filter_10fold,25944,2
filter_10fold,25945,1
filter_10fold,25946,4
filter_10fold,25947,5
filter_10fold,25948,1
filter_10fold,25949,3
filter_10fold,25950,4
filter_10fold,25951,1
filter_10fold,25952,3
filter_10fold,25953,4
filter_10fold,25954,2
filter_10fold,25955,3
filter_10fold,25956,1
filter_10fold,25957,2
filter_10fold,25958,2
filter_10fold,25959,1
filter_10fold,25960,3
filter_10fold,25961,5
filter_10fold,25962,1
filter_10fold,25963,1
filter_10fold,25964,1
filter_10fold,25965,1
filter_10fold,25966,2
filter_10fold,25967,1
filter_10fold,25968,1
filter_10fold,25969,2
filter_10fold,25970,1
filter_10fold,25971,1
filter_10fold,25972,3
filter_10fold,25973,1
filter_10fold,25974,1
filter_10fold,25975,3
filter_10fold,25976,1
filter_10fold,25977,1
filter_10fold,25978,3
filter_10fold,25979,4
filter_10fold,25980,5
filter_10fold,25981,2
filter_10fold,25982,3
filter_10fold,25983,3
filter_10fold,25985,5
filter_10fold,25986,5
filter_10fold,25987,3
filter_10fold,25988,4
filter_10fold,25989,1
filter_10fold,25990,1
filter_10fold,25991,3
filter_10fold,25992,3
filter_10fold,25993,1
filter_10fold,25994,3
filter_10fold,25995,5
filter_10fold,25996,2
filter_10fold,25997,5
filter_10fold,25998,2
filter_10fold,25999,1
filter_10fold,26000,4
filter_10fold,26001,1
filter_10fold,26002,4
filter_10fold,26003,2
filter_10fold,26004,1
filter_10fold,26005,5
filter_10fold,26006,1
filter_10fold,26007,3
filter_10fold,26008,2
filter_10fold,26009,4
filter_10fold,26010,1
filter_10fold,26011,2
filter_10fold,26012,1
filter_10fold,26014,5
filter_10fold,26015,2
filter_10fold,26016,2
filter_10fold,26017,1
filter_10fold,26018,2
filter_10fold,26019,1
filter_10fold,26020,1
filter_10fold,26021,3
filter_10fold,26022,5
filter_10fold,26023,5
filter_10fold,26024,3
filter_10fold,26025,1
filter_10fold,26026,2
filter_10fold,26027,2
filter_10fold,26028,1
filter_10fold,26029,4
filter_10fold,26030,4
filter_10fold,26031,3
filter_10fold,26033,5
filter_10fold,26034,2
filter_10fold,26035,4
filter_10fold,26036,4
filter_10fold,26037,4
filter_10fold,26038,4
filter_10fold,26039,1
filter_10fold,26040,4
filter_10fold,26041,4
filter_10fold,26042,4
filter_10fold,26043,4
filter_10fold,26044,3
filter_10fold,26045,2
filter_10fold,26046,5
filter_10fold,26047,2
filter_10fold,26048,1
filter_10fold,26049,3
filter_10fold,26050,5
filter_10fold,26051,4
filter_10fold,26052,5
filter_10fold,26053,3
filter_10fold,26054,2
filter_10fold,26055,2
filter_10fold,26056,3
filter_10fold,26057,2
filter_10fold,26058,2
filter_10fold,26059,5
filter_10fold,26060,2
filter_10fold,26061,4
filter_10fold,26062,5
filter_10fold,26063,4
filter_10fold,26064,1
filter_10fold,26065,3
filter_10fold,26066,3
filter_10fold,26067,5
filter_10fold,26068,5
filter_10fold,26069,4
filter_10fold,26070,1
filter_10fold,26071,4
filter_10fold,26072,5
filter_10fold,26073,3
filter_10fold,26074,4
filter_10fold,26075,1
filter_10fold,26076,2
filter_10fold,26077,4
filter_10fold,26078,1
filter_10fold,26079,3
filter_10fold,26080,5
filter_10fold,26081,4
filter_10fold,26082,2
filter_10fold,26083,3
filter_10fold,26084,4
filter_10fold,26085,2
filter_10fold,26086,2
filter_10fold,26087,5
filter_10fold,26089,5
filter_10fold,26091,2
filter_10fold,26092,2
filter_10fold,26093,3
filter_10fold,26094,4
filter_10fold,26095,2
filter_10fold,26096,3
filter_10fold,26097,2
filter_10fold,26098,2
filter_10fold,26099,2
filter_10fold,26100,2
filter_10fold,26101,3
filter_10fold,26102,5
filter_10fold,26103,5
filter_10fold,26104,5
filter_10fold,26105,1
filter_10fold,26106,5
filter_10fold,26107,1
filter_10fold,26108,5
filter_10fold,26109,2
filter_10fold,26110,2
filter_10fold,26111,4
filter_10fold,26112,4
filter_10fold,26113,2
filter_10fold,26114,3
filter_10fold,26115,4
filter_10fold,26116,3
filter_10fold,26117,4
filter_10fold,26118,1
filter_10fold,26119,3
filter_10fold,26120,1
filter_10fold,26121,1
filter_10fold,26122,1
filter_10fold,26123,3
filter_10fold,26124,2
filter_10fold,26125,1
filter_10fold,26126,5
filter_10fold,26127,4
filter_10fold,26128,3
filter_10fold,26129,4
filter_10fold,26130,2
filter_10fold,26131,4
filter_10fold,26132,2
filter_10fold,26133,3
filter_10fold,26134,5
filter_10fold,26135,5
filter_10fold,26136,5
filter_10fold,26137,5
filter_10fold,26138,3
filter_10fold,26139,2
filter_10fold,26140,4
filter_10fold,26141,5
filter_10fold,26142,4
filter_10fold,26143,1
filter_10fold,26144,2
filter_10fold,26145,2
filter_10fold,26146,1
filter_10fold,26147,3
filter_10fold,26148,3
filter_10fold,26149,2
filter_10fold,26150,1
filter_10fold,26151,4
filter_10fold,26152,3
filter_10fold,26153,4
filter_10fold,26154,2
filter_10fold,26155,5
filter_10fold,26156,5
filter_10fold,26157,1
filter_10fold,26158,2
filter_10fold,26159,2
filter_10fold,26160,4
filter_10fold,26161,5
filter_10fold,26162,3
filter_10fold,26163,3
filter_10fold,26164,1
filter_10fold,26165,4
filter_10fold,26166,1
filter_10fold,26167,3
filter_10fold,26168,5
filter_10fold,26169,3
filter_10fold,26170,3
filter_10fold,26171,5
filter_10fold,26172,3
filter_10fold,26173,1
filter_10fold,26174,5
filter_10fold,26175,4
filter_10fold,26176,3
filter_10fold,26177,1
filter_10fold,26178,2
filter_10fold,26179,1
filter_10fold,26180,5
filter_10fold,26181,5
filter_10fold,26182,3
filter_10fold,26183,4
filter_10fold,26184,4
filter_10fold,26185,1
filter_10fold,26186,5
filter_10fold,26187,2
filter_10fold,26188,5
filter_10fold,26189,5
filter_10fold,26191,1
filter_10fold,26193,1
filter_10fold,26194,5
filter_10fold,26196,5
filter_10fold,26197,1
filter_10fold,26198,2
filter_10fold,26199,3
filter_10fold,26200,5
filter_10fold,26201,4
filter_10fold,26202,2
filter_10fold,26203,3
filter_10fold,26204,5
filter_10fold,26205,3
filter_10fold,26206,2
filter_10fold,26207,4
filter_10fold,26208,2
filter_10fold,26209,4
filter_10fold,26210,1
filter_10fold,26211,5
filter_10fold,26212,4
filter_10fold,26213,5
filter_10fold,26214,5
filter_10fold,26215,1
filter_10fold,26216,2
filter_10fold,26217,5
filter_10fold,26218,4
filter_10fold,26219,1
filter_10fold,26220,3
filter_10fold,26221,4
filter_10fold,26222,4
filter_10fold,26223,5
filter_10fold,26224,5
filter_10fold,26225,2
filter_10fold,26226,4
filter_10fold,26228,1
filter_10fold,26229,5
filter_10fold,26230,3
filter_10fold,26231,5
filter_10fold,26232,5
filter_10fold,26233,5
filter_10fold,26234,5
filter_10fold,26235,5
filter_10fold,26236,5
filter_10fold,26237,2
filter_10fold,26238,3
filter_10fold,26239,5
filter_10fold,26240,3
filter_10fold,26241,2
filter_10fold,26242,1
filter_10fold,26243,3
filter_10fold,26244,5
filter_10fold,26245,3
filter_10fold,26246,3
filter_10fold,26247,1
filter_10fold,26248,3
filter_10fold,26249,1
filter_10fold,26250,1
filter_10fold,26251,5
filter_10fold,26252,5
filter_10fold,26253,4
filter_10fold,26254,3
filter_10fold,26255,2
filter_10fold,26256,2
filter_10fold,26257,3
filter_10fold,26258,1
filter_10fold,26259,1
filter_10fold,26260,3
filter_10fold,26261,5
filter_10fold,26262,2
filter_10fold,26263,5
filter_10fold,26264,5
filter_10fold,26265,3
filter_10fold,26266,5
filter_10fold,26267,5
filter_10fold,26268,3
filter_10fold,26269,2
filter_10fold,26270,5
filter_10fold,26271,4
filter_10fold,26272,3
filter_10fold,26274,5
filter_10fold,26276,3
filter_10fold,26278,3
filter_10fold,26279,2
filter_10fold,26280,4
filter_10fold,26281,3
filter_10fold,26282,3
filter_10fold,26283,5
filter_10fold,26284,4
filter_10fold,26285,4
filter_10fold,26286,1
filter_10fold,26287,2
filter_10fold,26288,4
filter_10fold,26289,3
filter_10fold,26290,3
filter_10fold,26291,5
filter_10fold,26292,1
filter_10fold,26293,2
filter_10fold,26294,2
filter_10fold,26295,2
filter_10fold,26296,2
filter_10fold,26297,5
filter_10fold,26298,4
filter_10fold,26299,5
filter_10fold,26300,4
filter_10fold,26301,2
filter_10fold,26302,3
filter_10fold,26303,2
filter_10fold,26304,3
filter_10fold,26305,4
filter_10fold,26306,4
filter_10fold,26307,3
filter_10fold,26308,4
filter_10fold,26309,5
filter_10fold,26312,3
filter_10fold,26313,1
filter_10fold,26314,3
filter_10fold,26315,2
filter_10fold,26316,3
filter_10fold,26318,4
filter_10fold,26320,5
filter_10fold,26321,1
filter_10fold,26322,4
filter_10fold,26323,3
filter_10fold,26324,2
filter_10fold,26325,2
filter_10fold,26326,4
filter_10fold,26327,4
filter_10fold,26328,1
filter_10fold,26329,3
filter_10fold,26330,1
filter_10fold,26331,3
filter_10fold,26332,5
filter_10fold,26333,4
filter_10fold,26334,5
filter_10fold,26335,3
filter_10fold,26336,3
filter_10fold,26337,4
filter_10fold,26339,4
filter_10fold,26340,1
filter_10fold,26341,5
filter_10fold,26342,1
filter_10fold,26343,4
filter_10fold,26344,3
filter_10fold,26345,1
filter_10fold,26346,2
filter_10fold,26347,5
filter_10fold,26348,5
filter_10fold,26349,2
filter_10fold,26350,2
filter_10fold,26351,2
filter_10fold,26352,2
filter_10fold,26353,3
filter_10fold,26354,3
filter_10fold,26358,2
filter_10fold,26359,5
filter_10fold,26360,1
filter_10fold,26361,3
filter_10fold,26362,1
filter_10fold,26363,2
filter_10fold,26364,1
filter_10fold,26365,5
filter_10fold,26366,3
filter_10fold,26367,1
filter_10fold,26368,5
filter_10fold,26369,2
filter_10fold,26370,4
filter_10fold,26371,5
filter_10fold,26372,2
filter_10fold,26373,3
filter_10fold,26374,4
filter_10fold,26375,4
filter_10fold,26376,4
filter_10fold,26377,4
filter_10fold,26379,3
filter_10fold,26380,2
filter_10fold,26381,2
filter_10fold,26382,3
filter_10fold,26383,3
filter_10fold,26384,5
filter_10fold,26385,4
filter_10fold,26386,4
filter_10fold,26387,1
filter_10fold,26388,5
filter_10fold,26389,1
filter_10fold,26390,4
filter_10fold,26391,3
filter_10fold,26392,2
filter_10fold,26393,1
filter_10fold,26394,3
filter_10fold,26395,4
filter_10fold,26396,4
filter_10fold,26397,1
filter_10fold,26398,1
filter_10fold,26399,3
filter_10fold,26400,5
filter_10fold,26401,5
filter_10fold,26402,1
filter_10fold,26403,3
filter_10fold,26404,4
filter_10fold,26405,4
filter_10fold,26408,1
filter_10fold,26409,1
filter_10fold,26410,5
filter_10fold,26411,5
filter_10fold,26412,2
filter_10fold,26413,4
filter_10fold,26414,2
filter_10fold,26415,2
filter_10fold,26416,1
filter_10fold,26417,2
filter_10fold,26418,2
filter_10fold,26420,2
filter_10fold,26421,4
filter_10fold,26422,4
filter_10fold,26423,1
filter_10fold,26424,4
filter_10fold,26427,3
filter_10fold,26428,4
filter_10fold,26429,1
filter_10fold,26430,2
filter_10fold,26431,1
filter_10fold,26432,3
filter_10fold,26433,3
filter_10fold,26434,2
filter_10fold,26435,4
filter_10fold,26436,2
filter_10fold,26437,1
filter_10fold,26438,5
filter_10fold,26439,1
filter_10fold,26440,5
filter_10fold,26441,5
filter_10fold,26442,5
filter_10fold,26443,5
filter_10fold,26444,1
filter_10fold,26445,2
filter_10fold,26446,2
filter_10fold,26447,1
filter_10fold,26449,2
filter_10fold,26451,3
filter_10fold,26452,5
filter_10fold,26453,3
filter_10fold,26454,1
filter_10fold,26455,3
filter_10fold,26456,2
filter_10fold,26457,2
filter_10fold,26458,1
filter_10fold,26459,1
filter_10fold,26460,4
filter_10fold,26461,1
filter_10fold,26462,1
filter_10fold,26463,2
filter_10fold,26464,5
filter_10fold,26465,3
filter_10fold,26466,4
filter_10fold,26467,4
filter_10fold,26468,4
filter_10fold,26469,3
filter_10fold,26470,1
filter_10fold,26471,3
filter_10fold,26472,4
filter_10fold,26473,4
filter_10fold,26474,2
filter_10fold,26475,1
filter_10fold,26476,3
filter_10fold,26477,1
filter_10fold,26478,2
filter_10fold,26479,1
filter_10fold,26480,1
filter_10fold,26481,1
filter_10fold,26482,2
filter_10fold,26483,2
filter_10fold,26484,4
filter_10fold,26485,1
filter_10fold,26486,3
filter_10fold,26487,2
filter_10fold,26488,3
filter_10fold,26489,1
filter_10fold,26490,2
filter_10fold,26491,5
filter_10fold,26492,1
filter_10fold,26493,4
filter_10fold,26494,2
filter_10fold,26495,3
filter_10fold,26496,5
filter_10fold,26497,3
filter_10fold,26498,4
filter_10fold,26499,5
filter_10fold,26500,3
filter_10fold,26502,2
filter_10fold,26503,2
filter_10fold,26504,4
filter_10fold,26505,3
filter_10fold,26506,2
filter_10fold,26507,2
filter_10fold,26508,2
filter_10fold,26509,1
filter_10fold,26510,1
filter_10fold,26511,4
filter_10fold,26512,3
filter_10fold,26513,2
filter_10fold,26514,2
filter_10fold,26515,1
filter_10fold,26516,5
filter_10fold,26518,4
filter_10fold,26519,5
filter_10fold,26520,4
filter_10fold,26521,1
filter_10fold,26522,1
filter_10fold,26523,1
filter_10fold,26524,5
filter_10fold,26525,3
filter_10fold,26526,4
filter_10fold,26527,5
filter_10fold,26528,2
filter_10fold,26529,2
filter_10fold,26530,1
filter_10fold,26531,4
filter_10fold,26532,4
filter_10fold,26533,4
filter_10fold,26534,3
filter_10fold,26535,1
filter_10fold,26536,3
filter_10fold,26537,3
filter_10fold,26538,3
filter_10fold,26539,3
filter_10fold,26540,5
filter_10fold,26541,2
filter_10fold,26542,3
filter_10fold,26543,5
filter_10fold,26544,3
filter_10fold,26545,1
filter_10fold,26546,5
filter_10fold,26547,5
filter_10fold,26548,2
filter_10fold,26549,3
filter_10fold,26550,4
filter_10fold,26551,3
filter_10fold,26552,5
filter_10fold,26553,3
filter_10fold,26554,3
filter_10fold,26555,3
filter_10fold,26556,5
filter_10fold,26557,3
filter_10fold,26558,4
filter_10fold,26559,3
filter_10fold,26560,2
filter_10fold,26561,5
filter_10fold,26562,1
filter_10fold,26563,5
filter_10fold,26564,4
filter_10fold,26565,4
filter_10fold,26566,3
filter_10fold,26567,5
filter_10fold,26568,5
filter_10fold,26569,2
filter_10fold,26570,2
filter_10fold,26571,1
filter_10fold,26572,2
filter_10fold,26573,1
filter_10fold,26574,2
filter_10fold,26575,5
filter_10fold,26576,1
filter_10fold,26577,3
filter_10fold,26578,1
filter_10fold,26579,3
filter_10fold,26580,4
