compound_id,development_row_id,Canonical SMILES,screening_fold
3c434c87b0505e96bf1e,19658,COc1ccc(C=C2CCc3ccccc3C2=O)cc1OC,1
29bbe4bd0a17fb3a997e,19659,COc1ccc(C=C2COc3ccc(SC)cc3C2=O)cc1,4
d70f44daa5195cff8ff9,19660,COc1ccc(C=C2COc3ccccc3C2=O)cc1,5
fc98f9ce57fd7922eb8f,19661,COc1ccc(C=C2CS(=O)(=O)c3ccccc3C2=O)cc1,5
6fa1292266517a8111a5,19662,COc1ccc(C=C2N=C(c3ccccc3)N(c3ccc([N+](=O)[O-])cc3OC)C2=O)cc1,3
8cec8a121433d46f0b59,19663,COc1ccc(C=C2N=C(c3ccccc3)N(c3ccc([N+](=O)[O-])cc3OC)C2=O)cc1OC,2
0be6d60cebdbd73e50ce,19664,COc1ccc(C=C2N=C3SCCN3C2=O)cc1,1
c25b88acdeaabab597b1,19665,COc1ccc(C=C2NC(=O)N(c3ccc(Cl)cc3)C2=O)cc1,4
612f84d6b8a77cb54415,19666,COc1ccc(C=C2NC(=O)N(c3cccc(Cl)c3)C2=O)cc1,2
29e545b22445f08bbc48,19667,COc1ccc(C=C2NC(=O)N(c3ccccc3Cl)C2=O)cc1,2
ef331c4b32b147cc0be4,19668,COc1ccc(C=C2NC(=O)NC2=O)cc1OC,4
34b9b3007dfc080d07ce,19669,COc1ccc(C=C2NC(=S)N(c3ccc(Br)cc3)C2=O)c(OC)c1,4
fbd671835f5de5034029,19670,COc1ccc(C=C2NC(=S)N(c3ccc(Br)cc3)C2=O)cc1,1
070d9c60918e0719acd2,19671,COc1ccc(C=C2NC(=S)N(c3ccc(Br)cc3)C2=O)cc1OC,1
c85bb8aef0e61ce3fb26,19672,COc1ccc(C=C2NC(=S)N(c3cccc(Cl)c3)C2=O)cc1,1
524aee0812dd1cefca4e,19673,COc1ccc(C=C2NC(=S)N(c3cccc(I)c3)C2=O)cc1,1
586c6882150df1032e49,19674,COc1ccc(C=C2NC(=S)N(c3ccccc3Cl)C2=O)cc1,2
fc2f49769b9f44c67623,19675,COc1ccc(C=C2SC(=S)N(NC(=O)c3ccncc3)C2=O)cc1,5
dd912e654351b5702aa5,19676,COc1ccc(C=C2SC(C)(c3ccccc3)N(c3ccc([N+](=O)[O-])cc3)C2=O)cc1,3
fba002df01c22c023495,19677,COc1ccc(C=C=C(C#N)CC#N)cc1,1
85bb52f3eb06cd9ea256,19678,COc1ccc(C=CC#N)cc1,5
56ce2e0875dc9f0fc425,19679,COc1ccc(C=CC(=O)C(C)(C)C)c(OC)c1,2
60914ecf58fea35f883e,19680,COc1ccc(C=CC(=O)C(C)(C)C)cc1,5
1f86751f30081054d823,19681,COc1ccc(C=CC(=O)C(C)(C)C)cc1O,3
a67c1dc84890c38c0a55,19682,COc1ccc(C=CC(=O)C(C)(C)C)cc1OC,1
4a4333df00ac3ead2013,19683,COc1ccc(C=CC(=O)NN)cc1,2
a7746909b28b31bfea41,19684,COc1ccc(C=CC(=O)Nc2ccc(O)cc2)cc1,2
e1d844156e989286d85b,19685,COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2
aa9eb464acbe2e80add8,19686,COc1ccc(C=CC(=O)O)cc1,3
630eb28edc4bf774d704,19687,COc1ccc(C=CC(=O)Oc2c([N+](=O)[O-])ccc3cccnc23)c(OC)c1,1
44ee7264fb395f265326,19688,COc1ccc(C=CC(=O)Oc2c([N+](=O)[O-])ccc3cccnc23)cc1,1
38a7f69f97655640804f,19689,COc1ccc(C=CC(=O)c2ccc(O)c(C(=O)O)c2)cc1,4
4097684802d1e7a2b3fd,19690,COc1ccc(C=CC(=O)c2ccc(OCC(O)CN3CCN(c4ccccc4)CC3)cc2)cc1,2
6fdc6fcd2f699effb159,19691,COc1ccc(C=CC(=O)c2ccc3oc(-c4ccc(OC)c(OC)c4)cc(=O)c3c2)cc1OC,1
358ce574e073312ff002,19692,COc1ccc(C=CC(N)=O)cc1OC,5
65950467d536b615372f,19693,COc1ccc(C=CC(O)C(C)(C)C)c(OC)c1,3
60db085234620a2e6fe7,19694,COc1ccc(C=CC(O)C(C)(C)C)cc1,5
2e087dbc3710b5e96270,19695,COc1ccc(C=CC(O)C(C)(C)C)cc1O,1
50225be5c15487a5bf4d,19696,COc1ccc(C=CC(O)C(C)(C)C)cc1OC,4
cd9127c6c5e1c61d36b5,19697,COc1ccc(C=CC(O)CN2CCOCC2)cc1,3
cf664fd384b0e2a50050,19698,COc1ccc(C=CC2=NC(C)(C)CO2)cc1OC,3
a3104e489ccbcea40355,19699,COc1ccc(C=CNC=O)cc1,1
256656ee17735b5c3c85,19700,COc1ccc(C=Cc2cc(OC)cc(=O)o2)cc1,2
ea588bcbe18782c9c28d,19701,COc1ccc(C=Cc2nc(C(=O)O)cs2)cc1OC,1
b06acba9c1f6f2bfb2b5,19702,COc1ccc(C=Cc2nc(C(=O)O)cs2)cc1OC(C)C,5
034306e79a9f40bd1dc7,19703,COc1ccc(C=Cc2nc(CC(=O)O)cs2)cc1OC,4
86340ebd42a903be0443,19704,COc1ccc(C=Cc2nc(CC(=O)O)cs2)cc1OC(C)C,3
3f77812ea0a26e8a5f64,19705,COc1ccc(C=Cc2nc3ccc(Br)cc3c(=O)n2Nc2ccc([N+](=O)[O-])cc2)cc1,3
d996c7285bb4bda371ed,19706,COc1ccc(C=Cc2nc3ccccc3c(=O)n2Nc2ccc([N+](=O)[O-])cc2)cc1,3
bc3a865623270107ca5a,19707,COc1ccc(C=Cc2nc3ccccc3nc2C=Cc2ccc(OC)cc2)cc1,2
8a9cf10ce3af655249ef,19708,COc1ccc(C=NN2C(=O)CC(c3ccccc3)C2=O)cc1,4
426a91131313414af019,19709,COc1ccc(C=NN2C(=S)Nc3sc4c(c3C2c2ccccc2)CCCC4)cc1,3
c95d5bc6ed13a55af036,19710,COc1ccc(C=NN=C2SCC(=O)N2CCc2ccc(OC)c(OC)c2)cc1,5
9ead78dd43653c1b9451,19711,COc1ccc(C=NN=C2SCC(=O)N2CCc2ccc(OC)c(OC)c2)cc1OC,2
478b665762c5acac5e3d,19712,COc1ccc(C=NNC(=O)C(Cc2ccccc2)c2ccc(OC)cc2)cc1,2
b7d9829e92a796b859bf,19713,COc1ccc(C=NNC(=O)C(Cc2ccccc2)c2ccccc2)cc1,4
9bd447361fb2f09ef696,19714,COc1ccc(C=NNC(=O)CN2CCN(c3ccc(C)cc3)CC2)cc1O,3
8a03e10d89c85c6855a2,19715,COc1ccc(C=NNC(=O)CN2CCN(c3cccc(C)c3)CC2)cc1O,5
498bc2a861f33d9359b6,19716,COc1ccc(C=NNC(=O)CN2CCN(c3cccc(C)c3)CC2)cc1OC,2
56c4074b0dba7d05fa60,19717,COc1ccc(C=NNC(=O)CN2CCN(c3ccccc3)CC2)cc1O,1
90d15a09e9e70cf1c7f2,19718,COc1ccc(C=NNC(=O)CN2CCN(c3ccccc3)CC2)cc1OC,2
f82e804ec549fc4a374e,19719,COc1ccc(C=NNC(=O)CN2CCN(c3ccccc3C)CC2)cc1O,2
4f67f174ce97c8de5d6e,19720,COc1ccc(C=NNC(=O)CN2CCN(c3ccccc3C)CC2)cc1OC,1
b30b9cd6bc876c2eb367,19721,COc1ccc(C=NNC(=O)COc2ccc(C=C3C(=O)NN=C3C)cc2)cc1OC,1
6d89c662b1f52b099cef,19722,COc1ccc(C=NNC(=O)CP(=O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1OC,2
4e2533d2f5277283da0b,19723,COc1ccc(C=NNC(=O)CP(=O)(c2ccccc2)c2ccccc2)cc1,5
0dfa2e74b3c069f95662,19724,COc1ccc(C=NNC(=O)CSc2nc3ccccc3s2)cc1,5
56355c9cb1a3042299a8,19725,COc1ccc(C=NNC(=O)Cn2c3ccc(Cl)cc3c3nc4ccccc4nc32)cc1,2
62da61f0a448c154ada8,19726,COc1ccc(C=NNC(=O)Cn2c3ccc(Cl)cc3c3nc4ccccc4nc32)cc1OC,3
e345c49be3e92cd4f18b,19727,COc1ccc(C=NNC(=O)Cn2c3ccccc3c3nc4cc(Cl)ccc4nc32)cc1,5
425767ab3172188e9fc3,19728,COc1ccc(C=NNC(=O)Cn2c3ccccc3c3nc4cc(Cl)ccc4nc32)cc1OC,1
6e8dab96b8e8a28f914a,19729,COc1ccc(C=NNC(=O)Cn2c3ccccc3c3nc4ccccc4nc32)cc1,3
da4a51e0c6b95c380a9f,19730,COc1ccc(C=NNC(=O)Cn2c3ccccc3c3nc4ccccc4nc32)cc1OC,5
8bf24346b537af53084d,19731,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3cc(OC)c(OC)c(OC)c3)cc2)cc1,4
6d938655843c925e7479,19732,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1,3
6f0db2d959b5fbfc83d6,19733,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)cc1OC,4
947df8ceb6cf07bacf62,19734,COc1ccc(C=NNC(=O)c2ccc(NC(=O)c3ccc(OC)cc3)cc2)cc1,1
f0bea525c4b0e136a1a8,19735,COc1ccc(C=NNCC(=O)N2c3ccccc3Sc3ccc(C(C)=O)cc32)c(O)c1,2
ca3ad13c1f11344accad,19736,COc1ccc(C=NNCC(=O)N2c3ccccc3Sc3ccc(C(C)=O)cc32)c(OC)c1OC,1
a3d4c6479527c871c8f6,19737,COc1ccc(C=NNCC(=O)N2c3ccccc3Sc3ccc(C(C)=O)cc32)cc1,2
09f310a10a31914a8176,19738,COc1ccc(C=Nc2c(C)n(C)n(-c3ccccc3)c2=O)c(C(=O)O)c1OC,5
6627971ca4f5b8fe1a5e,19739,COc1ccc(C=Nc2ccc(C(=O)N3C(=O)c4ccccc4OC3c3ccc(C)cc3)cc2)cc1,4
2c1929f340dae4416462,19740,COc1ccc(C=Nc2ccc(C(=O)N3C(=O)c4ccccc4OC3c3ccc(C)cc3)cc2)cc1OC,2
a8f877cb74bc7a2ba72f,19741,COc1ccc(C=Nc2ccc(C(=O)NN3C(=O)C(CNc4ccccc4C)C(=O)N(c4ccccc4)C3=S)cc2)cc1OC,5
1516b73f627a466f2f73,19742,COc1ccc(C=Nc2ccc(C(=O)O)cc2)cc1OC,2
2cf7ebad24f5d6f8ca09,19743,COc1ccc(C=Nc2ccc(N3CCN(c4ccccc4)CC3)cc2)cc1,4
e944d79bdf469676270f,19744,COc1ccc(C=Nc2ccc(N3CCN(c4ccccc4C)CC3)cc2)cc1,5
6bc1fb7719a5ad437fa5,19745,COc1ccc(C=Nc2ccc3c(c2)C(c2ccccc2)=Nc2ccc(N=Cc4ccc(OC)cc4)cc2C(c2ccccc2)=N3)cc1,1
66edadadc40d4702192c,19746,COc1ccc(C=Nc2ccccc2C(=O)c2ccccc2)c(O)c1,1
8a46faece7ca7652978a,19747,COc1ccc(C=Nc2ccccc2C(=O)c2ccccc2)cc1O,4
b848751d882b99b71357,19748,COc1ccc(C=Nn2c(-c3ccccc3)nc3ccccc3c2=O)cc1,4
2fb92b1ec0d2266223d3,19749,COc1ccc(CC(=O)N/N=C(\C)c2ccccc2Cl)cc1,2
78ffb4e260261e1a1238,19750,COc1ccc(CC(=O)N/N=C/c2ccccc2Cl)cc1,2
228f69996e2ba5b33fcf,19751,COc1ccc(CC(=O)N2CCc3c(c4c(c(OC)c3OC)CCC4)C2)cc1OC,4
5f8c7cff4573ec5e1dcc,19752,COc1ccc(CC(=O)N2CCc3c4c(c(OC)c(OC)c3C2)CCC4)cc1OC,2
ffd6d061b7ebfc20b5b3,19753,COc1ccc(CC(=O)NCCc2cc3c(cc2C)CCC3)cc1OC,1
37d17ffc9f3c134d00dc,19754,COc1ccc(CC(=O)O)c(-c2ccc(Cl)cc2)c1,3
f43bea46f6d0c227305b,19755,COc1ccc(CC(=O)O)cc1,2
7aaeef278ae82b3aaa83,19756,COc1ccc(CC(=O)O)cc1-c1ccc(Cl)cc1,3
06dd70cebddf47e687b6,19757,COc1ccc(CC(=O)OCCF)cc1,1
a42658c1caea0da3971e,19758,COc1ccc(CC(C(=O)N/N=C/c2ccccc2)c2ccc(OC)c(OC)c2)cc1OC,5
728a23e07dd5b8b407af,19759,COc1ccc(CC(C(=O)N/N=C/c2ccccc2)c2ccc(OC)cc2)cc1,3
ea4c8e08c22db4b535bc,19760,COc1ccc(CC(C(=O)N/N=C/c2ccccc2)c2ccccc2)cc1,1
e628ab7a86ff6d95b536,19761,COc1ccc(CC(C(=O)N/N=C/c2ccccc2)c2ccccc2)cc1OC,4
1f1b305071805b650f4f,19762,COc1ccc(CC(C(=O)NN)c2ccc(OC)c(OC)c2)cc1OC,4
8f35e5951b5c1491929d,19763,COc1ccc(CC(C(=O)NN)c2ccc(OC)cc2)cc1,1
dda6617ff836ab390054,19764,COc1ccc(CC(C(=O)NN)c2ccccc2)cc1,3
d67c18e07e383bf7c198,19765,COc1ccc(CC(C)(C)OC(=O)C(C)N)cc1,4
8b8bd8e98c2018c669e9,19766,COc1ccc(CC(C)=O)cc1,4
3aee79758f9c0f987fb0,19767,COc1ccc(CC(C)=O)cc1OC,1
e18e9ea71f69efb130b2,19768,COc1ccc(CC(C)N)c(OC)c1C,4
0e8d177abc714a112cb0,19769,COc1ccc(CC(C)N)cc1,5
0bc8a3c28d3adcbb298c,19770,COc1ccc(CC(C)N)cc1OC,3
ee2aefcb25c00b16834a,19771,COc1ccc(CC(C)NO)cc1,3
829e4f6df6fefd87e026,19772,COc1ccc(CC(C)O)cc1,2
28e9efaaa8512af6fb46,19773,COc1ccc(CC(C)O)cc1OC,5
80554444242430cc6373,19774,COc1ccc(CC(Cl)=CCN2CCCCC2)cc1,2
8cd1a92c0b178a64d563,19775,COc1ccc(CC(Cl)=CC[N+]2(CC=C(Cl)Cc3ccc(OC)cc3)CCCCC2)cc1,4
ff9d4136b5fd2fee61bf,19776,COc1ccc(CC(Cl)C#N)cc1,2
76d483cdd658cfb581e7,19777,COc1ccc(CC(N)=O)cc1OC,1
369a08821c3c567f2f0c,19778,COc1ccc(CC(N)C(=O)O)cc1C(=O)O,5
d299f54ae69b20af7a75,19779,COc1ccc(CC(N)C(=O)O)cc1C(N)=O,2
50b831991e78f0f1db6f,19780,COc1ccc(CC(N)C(=O)O)cc1C=O,3
fec7e55007687369cf35,19781,COc1ccc(CC(N)c2cccs2)cc1,4
38b28e6ad1900ab992e3,19782,COc1ccc(CC(O)CN2CCN(c3ccc(OC)c(OC)c3)CC2)cc1,5
8c70f4724db417825fb0,19783,COc1ccc(CC(O)CN2CCN(c3ccccc3)CC2)cc1,4
c96f677e8039bd2f3ddf,19784,COc1ccc(CC(O)CO)cc1OC,2
e30062f92d681eb85860,19785,COc1ccc(CC(c2ccc(OC)c(OC)c2)c2n[nH]c(=S)o2)cc1OC,4
970cf6fac3fc6b38114d,19786,COc1ccc(CC(c2ccc(OC)c(OC)c2)c2nnc(N)o2)cc1OC,1
20c1505a79e3f6e34742,19787,COc1ccc(CC(c2ccc(OC)cc2)c2n[nH]c(=S)o2)cc1,4
d2fc512236941b382a76,19788,COc1ccc(CC(c2ccccc2)c2n[nH]c(=S)o2)cc1,1
67185989554b67f97c2b,19789,COc1ccc(CC(c2ccccc2)c2nnc(-c3ccccc3)o2)cc1,1
f2fc25deccbf50da9da2,19790,COc1ccc(CC(c2ccccc2)c2nnc(N)o2)cc1,5
17da069c39d122931ed2,19791,COc1ccc(CC(c2ccccc2)c2nnc(N)o2)cc1OC,1
5e6e711ce7d153f5e430,19792,COc1ccc(CC2(C)NC(=O)NC2=O)c(OC)c1,3
79be47f579afb6463388,19793,COc1ccc(CC2(C)NC(=O)NC2=O)cc1OC,2
d86bb152673fd7bf443a,19794,COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc32)cc1OC,1
af1a389a0054a73780b5,19795,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3C(=O)N(C)C(Cc4ccc(O)c(c4)Oc4ccc(cc4)C3O)C(=O)NC(C)C(=O)NC(C)C(=O)N2C)cc1,2
eca7d82cb35950a34ed8,19796,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC(=O)c4ccccc4)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,2
d429ea23e4f08a04524b,19797,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC(C)=O)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,4
3cca0bd5d2ce5e3b5dbe,19798,COc1ccc(CC2C(=O)NC(C)C(=O)N(C)C3Cc4ccc(cc4)Oc4cc(ccc4OC)CC(C(=O)NC(C)C(=O)NC(C)C(=O)N2C)N(C)C3=O)cc1,3
05a7fa7ddd1697be56a4,19799,COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1,5
ff5c764e1c84ea2b7fb3,19800,COc1ccc(CC2COC(=O)C2Cc2cc(CN(C)CCCl)c(O)c(OC)c2)cc1OC,5
877c4cb420e1d23bb25a,19801,COc1ccc(CC2Cc3cc(OC)c(OC)cc3C=N2)cc1OC,2
38b925ac3f58011e4995,19802,COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,1
11129c472da268730b9d,19803,COc1ccc(CC2c3cc(O)c(OC)cc3CCN2C)cc1O,1
5e1874aaa1b184cd96ae,19804,COc1ccc(CCC#N)cc1,2
a1afe2a53bf9e94cfaac,19805,COc1ccc(CCC(=O)NC2(C)C3CC4CC2CN(C3)C4(C)C)cc1,3
d7b6fd7f66dab2ecfe11,19806,COc1ccc(CCC(=O)NCc2ccccc2)cc1,1
7f9da88a2c051074d7e6,19807,COc1ccc(CCCCCNCCSS(=O)(=O)O)cc1,2
0c1ddee67a0aab8b6aaa,19808,COc1ccc(CCCCN2CCSC2)cc1,4
c6134f6dd9eb8d2d996a,19809,COc1ccc(CCCCN2CCSC2C)cc1,1
934c66a17b3e75c59721,19810,COc1ccc(CCCCNC(C)CSS(=O)(=O)O)cc1,5
9843517ddca1a45fb325,19811,COc1ccc(CCCCNCC(C)SS(=O)(=O)O)cc1,3
9ebae2f2561d0116b431,19812,COc1ccc(CCCCNCCCSS(=O)(=O)O)cc1,2
4bf2b44681bdec9fb47f,19813,COc1ccc(CCCCNCCS)cc1,2
abc44c0d48e86f1da030,19814,COc1ccc(CCCCNCCSS(=O)(=O)O)cc1,4
757773bbcaa70af8749d,19815,COc1ccc(CCCCNCCSS(=O)(=O)O)cc1OC,1
15e701f476583a9e399c,19816,COc1ccc(CCCCNCCSSCCNCCCCc2ccc(OC)cc2)cc1,5
ba021ea42720534799ad,19817,COc1ccc(CCCN2C(C)CN(c3ccccn3)CC2C)cc1OC,1
5decee72cf96d81f5594,19818,COc1ccc(CCCNCCSS(=O)(=O)O)cc1,3
61c6e4037edbe69428b9,19819,COc1ccc(CCN(C)C(N)=O)c(OC)c1,4
c62963f335ae7c702ff3,19820,COc1ccc(CCN(C)C(N)=O)cc1OC,1
8d3f58904e0448ee1954,19821,COc1ccc(CCN(C)CC2CCc3ccccc3N2)cc1OC,2
9196faffd4559cb8bf0b,19822,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3
6a7f0c57943c228d2581,19823,COc1ccc(CCN(C)CCCC2(c3ccc(OC)c(OC)c3)S(=O)(=O)CCCS2(=O)=O)cc1OC,2
33b45fc17e47542ee55a,19824,COc1ccc(CCN)cc1,5
3dc073f17ca63eac3639,19825,COc1ccc(CCN)cc1OC,1
634bf5ea4ca816258512,19826,COc1ccc(CCN/C=C(\C)C(=O)c2ccc(F)cc2)cc1OC,1
87f7e78d4a50b24d7444,19827,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2ccc(Br)cc2)cc1OC,3
34f762aa17b1ea6e75b3,19828,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2ccc(C)cc2)cc1OC,1
0e536872bbac8b8e4547,19829,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2ccc(Cl)cc2)cc1OC,2
f951dc3ee17fbf13b5d8,19830,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2cccc(C)c2)cc1OC,5
30e9f3ba2606b4f1fe56,19831,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2ccccc2)cc1OC,3
6d5abaa4a6abe1eb2ab0,19832,COc1ccc(CCN2C(=O)C(CC(=O)O)S/C2=N/c2ccccc2C)cc1OC,1
a8275ee94dbc5e68db7f,19833,COc1ccc(CCN2C(=O)CSC2=NN=CC=Cc2ccccc2)cc1OC,2
87e2aecdfc0cf506d4b4,19834,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccc(Cl)c(Cl)c2)cc1OC,2
00471b2d4689bdfe927a,19835,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccc(Cl)cc2)cc1OC,5
65bb939bf29f2dd844d3,19836,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccc(N(C)C)cc2)cc1OC,3
c2bb420dfe299a72033f,19837,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccccc2)cc1OC,1
1d3cb1bd1b69188d09d3,19838,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccccc2C)cc1OC,4
2252f5102798304e75dc,19839,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccccc2Cl)cc1OC,1
a50ce5c83818d493adb3,19840,COc1ccc(CCN2C(=O)CSC2=NN=Cc2ccco2)cc1OC,5
675eeb0a1baefa630882,19841,COc1ccc(CCN2C(C)CN(c3ccccc3)CC2(C)C)cc1OC,3
fa6f4d88bcc05f1a2d04,19842,COc1ccc(CCN2C(C)CN(c3ccccn3)CC2C)cc1OC,1
3f8ed36bd745fe979b0a,19843,COc1ccc(CCN2CC(=O)NC(=O)C2)cc1OC,4
1d21ae81f6979fa13294,19844,COc1ccc(CCN2CC3CC(C2)c2ccccc2O3)cc1OC,3
bab4c12b8661abe86d08,19845,COc1ccc(CCN2CCC3(CC2)CNC(=O)O3)cc1,1
6d6ac94059ebe370a56d,19846,COc1ccc(CCN2CCN(c3c(C)cccc3C)CC2)cc1OC,5
738b9436b1a78950593e,19847,COc1ccc(CCN2CCN(c3cc(Cl)ccc3Cl)CC2)cc1OC,1
454c48bc54321a5614d5,19848,COc1ccc(CCN2CCN(c3ccc(C)c(C)c3)CC2)cc1OC,2
ce060557df113a126be9,19849,COc1ccc(CCN2CCN(c3ccc(C)cc3)CC2)cc1OC,1
2bbfd92dfd2c6e7f842d,19850,COc1ccc(CCN2CCN(c3ccc(C)cc3C)CC2)cc1OC,2
42cc082f541291856cff,19851,COc1ccc(CCN2CCN(c3ccc(Cl)cc3)CC2)cc1OC,3
070a087533d4b42cf8b0,19852,COc1ccc(CCN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1OC,3
ee7fc4e4c586c55133ec,19853,COc1ccc(CCN2CCN(c3cccc(C)c3)CC2)cc1OC,4
51ec97b4698abf5e0e00,19854,COc1ccc(CCN2CCN(c3cccc(C)c3C)CC2)cc1OC,2
25fb104b0dad46835bc3,19855,COc1ccc(CCN2CCN(c3cccc(Cl)c3)CC2)cc1OC,1
52b03e90acad46fb1390,19856,COc1ccc(CCN2CCN(c3ccccc3)CC2)cc1OC,5
aa4e300b38bd2b0f1d58,19857,COc1ccc(CCN2CCN(c3ccccc3Br)CC2)cc1OC,1
b7a3085e4f3c7e31fb45,19858,COc1ccc(CCN2CCN(c3ccccc3C)CC2)cc1OC,1
32ad3ecdf4eafe161227,19859,COc1ccc(CCN2CCN(c3ccccc3Cl)CC2)cc1OC,4
b5d2eeb965e3a6ed5558,19860,COc1ccc(CCN2CCN(c3ccccc3F)CC2)cc1OC,3
6f3185cba154934b0ba6,19861,COc1ccc(CCN2CCN(c3ccccc3N)CC2)cc1OC,1
97f91fc268184546f70e,19862,COc1ccc(CCN2CCN(c3ccccc3NC(C)=O)CC2)cc1OC,2
09b10d48a9bb9efc1bf2,19863,COc1ccc(CCN2CCN(c3ccccc3O)CC2)cc1OC,3
f1f0970aba32a4b1dd9e,19864,COc1ccc(CCN2CCN(c3ccccc3OC)CC2)cc1OC,1
6b7aa2626a1d3e77b542,19865,COc1ccc(CCN2CCN(c3ccccc3SC)CC2)cc1OC,3
ba06b10cdec50ef5e0a4,19866,COc1ccc(CCN2CCN(c3ccccc3[N+](=O)[O-])CC2)cc1OC,2
b0e8e74c662e8f4ea815,19867,COc1ccc(CCN2CCN(c3ccccn3)CC2)cc1,5
800de202ddb145f0710d,19868,COc1ccc(CCN2CCN(c3ccccn3)CC2)cc1OC,3
6ebf54de1d0502fd839a,19869,COc1ccc(CCN2CCN(c3ccccn3)CC2C)cc1OC,3
3887afbca4af7eaf162a,19870,COc1ccc(CCN2CCc3c(c4c(c(OC)c3OC)CCC4)C2)cc1OC,5
7ced11a656c950381137,19871,COc1ccc(CCN2CCc3c4c(c(OC)c(OC)c3C2)CCC4)cc1OC,4
1a5e45de36d8485c207a,19872,COc1ccc(CCN2CSC(=S)N(CCc3ccc(OC)c(OC)c3)C2)cc1OC,2
e05e6454fc233d29091e,19873,COc1ccc(CCN=C(C)N(C)C)cc1OC,5
8d4854076580ccf1b540,19874,COc1ccc(CCN=CN(C)C)cc1OC,5
0032322d1a7f62aa0b83,19875,COc1ccc(CCNC(=N)CN2CCCC2=O)cc1OC,1
52d4ac4852b232bd9b16,19876,COc1ccc(CCNC(=N)CS)cc1OC,1
1d1ea8c33d4fe2e68251,19877,COc1ccc(CCNC(=N)CSS(=O)(=O)O)cc1,5
18a8791d861bdcd5ca3a,19878,COc1ccc(CCNC(=N)CSS(=O)(=O)O)cc1OC,5
18314210ae77380ce548,19879,COc1ccc(CCNC(=O)C(C)=Cc2ccc(Cl)cc2)cc1,3
5cc1e80dd62d64c91e0f,19880,COc1ccc(CCNC(=O)C(C)=Cc2ccc([N+](=O)[O-])cc2)cc1OC,5
27e61962dc62f45cdd00,19881,COc1ccc(CCNC(=O)C(C)Cl)cc1OC,4
de41ea1d26ea174f3782,19882,COc1ccc(CCNC(=O)C2=Cc3cccc(OC)c3OC2)cc1OC,1
41133b1cfbaf0a43c4a5,19883,COc1ccc(CCNC(=O)CBr)cc1OC,3
6aa46d89c606e932b075,19884,COc1ccc(CCNC(=O)CCl)cc1OC,1
f58f837b3ec8accc83fd,19885,COc1ccc(CCNC(=O)NC(N)=O)cc1,2
edc708029fcb58ef57f1,19886,COc1ccc(CCNC(=O)c2ccc3[nH]c4c(c3c2)CCNC4=O)cc1OC,2
2cdfdc8a75527c279d1e,19887,COc1ccc(CCNC(=O)c2ccc3c(c2)c2c(n3C)C(=O)NCC2)cc1OC,1
ca929bca1faa3d4f6059,19888,COc1ccc(CCNC(C)=CC(=O)c2cccc(F)c2)cc1,5
69f8d7e9c83f3f7e0a80,19889,COc1ccc(CCNC(N)=O)cc1,5
345675e45da62da918a7,19890,COc1ccc(CCNC(N)=O)cc1OC,3
4ae0385d617bd381d09b,19891,COc1ccc(CCNC2CCCC(Oc3ccccc3)C2O)cc1OC,2
978cab500fdf76b34abb,19892,COc1ccc(CCNC2COc3ccccc3C2)cc1OC,2
c3851c7ae9eb2468aee6,19893,COc1ccc(CCNCC(O)COc2c(C(=O)O)sc3c2CCC3)cc1OC,1
7fa83f65cdb472d524f6,19894,COc1ccc(CCNCC(O)COc2c(C(=O)O)sc3c2CCCC3)cc1OC,5
bd62e95dc71ea7ecd949,19895,COc1ccc(CCNCC(O)COc2ccc(NC(=O)NC3CCCCC3)cc2)cc1OC,5
